temporada,categoria,competicion,grupo,jornada,cod_acta,equipo_local,equipo_visitante,equipo,rival,local_visitante,evento,minuto,parte,jugador,tipo_gol,jugador_entra,jugador_sale,num_sustitucion,resultado_parcial
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187056,S.D. DUBRA B,C.D. SAN MAMED,C.D. SAN MAMED,S.D. DUBRA B,visitante,tarjeta amarilla,60,2,"LOUZAO FERNANDEZ, MANUEL",,,,,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187056,S.D. DUBRA B,C.D. SAN MAMED,S.D. DUBRA B,C.D. SAN MAMED,local,tarjeta amarilla,61,2,"PAZOS MARTINEZ, ROBERTO",,,,,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187056,S.D. DUBRA B,C.D. SAN MAMED,C.D. SAN MAMED,S.D. DUBRA B,visitante,sustitucion,61,2,,,"GRANATA LOPEZ, DANIEL","CHAS BROCOS, IAGO SENEN",1,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187056,S.D. DUBRA B,C.D. SAN MAMED,C.D. SAN MAMED,S.D. DUBRA B,visitante,sustitucion,66,2,,,"VILA IGLESIAS, JORDAN","MACEIRA MATO, ALFONSO",2,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187056,S.D. DUBRA B,C.D. SAN MAMED,C.D. SAN MAMED,S.D. DUBRA B,visitante,sustitucion,66,2,,,"BESTEIRO SAEZ, JAVIER","REY CALVO, BRAIS",3,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187056,S.D. DUBRA B,C.D. SAN MAMED,S.D. DUBRA B,C.D. SAN MAMED,local,sustitucion,69,2,,,"FORJAN GARCIA, ADRIAN","BALEATO DOMINGUEZ, MARCO",2,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187056,S.D. DUBRA B,C.D. SAN MAMED,S.D. DUBRA B,C.D. SAN MAMED,local,gol,71,2,"FORJAN GARCIA, ADRIAN",normal,,,,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187056,S.D. DUBRA B,C.D. SAN MAMED,C.D. SAN MAMED,S.D. DUBRA B,visitante,tarjeta roja,85,2,"LOUZAO FERNANDEZ, MANUEL",,,,,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187056,S.D. DUBRA B,C.D. SAN MAMED,S.D. DUBRA B,C.D. SAN MAMED,local,sustitucion,86,2,,,"RODRIGUEZ FERNANDEZ, ADRIAN","IGLESIAS DOMINGUEZ, OSCAR",3,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187056,S.D. DUBRA B,C.D. SAN MAMED,S.D. DUBRA B,C.D. SAN MAMED,local,sustitucion,86,2,,,"VÁZQUEZ FERNÁNDEZ, ROBERTO","BARDANCA REY, GONZALO",4,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187056,S.D. DUBRA B,C.D. SAN MAMED,S.D. DUBRA B,C.D. SAN MAMED,local,tarjeta amarilla,89,2,"FORJAN GARCIA, ADRIAN",,,,,2-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187057,S.D. CRUCES,C.F. CIRE DE MELIDE,S.D. CRUCES,C.F. CIRE DE MELIDE,local,gol,33,1,"LOPEZ REY, LEO",normal,,,,1-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187057,S.D. CRUCES,C.F. CIRE DE MELIDE,C.F. CIRE DE MELIDE,S.D. CRUCES,visitante,gol,42,1,"PEREIRO SANCHEZ, DAVID",normal,,,,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187057,S.D. CRUCES,C.F. CIRE DE MELIDE,S.D. CRUCES,C.F. CIRE DE MELIDE,local,tarjeta amarilla,42,1,"DOMINGUEZ VAZQUEZ, JOSE ANGEL",,,,,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187057,S.D. CRUCES,C.F. CIRE DE MELIDE,C.F. CIRE DE MELIDE,S.D. CRUCES,visitante,sustitucion,46,2,,,"VAZQUEZ RAMOS, OMAR A","SESTO MOSQUERA, ANXO",1,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187057,S.D. CRUCES,C.F. CIRE DE MELIDE,C.F. CIRE DE MELIDE,S.D. CRUCES,visitante,tarjeta amarilla,61,2,"PAMPIN NEGRO, JESUS",,,,,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187057,S.D. CRUCES,C.F. CIRE DE MELIDE,C.F. CIRE DE MELIDE,S.D. CRUCES,visitante,sustitucion,63,2,,,"PARRADO ROMERO, CARLOS","MOSTEIRO GOMEZ, ADRIAN",2,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187057,S.D. CRUCES,C.F. CIRE DE MELIDE,C.F. CIRE DE MELIDE,S.D. CRUCES,visitante,sustitucion,63,2,,,"CASTRELO FERNANDEZ, MIGUEL","PAMPIN NOGUEROL, DANIEL",3,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187057,S.D. CRUCES,C.F. CIRE DE MELIDE,S.D. CRUCES,C.F. CIRE DE MELIDE,local,sustitucion,69,2,,,"SANTISO TORREIRO, RICARDO","FUENTES IGLESIAS, CARLOS",1,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187057,S.D. CRUCES,C.F. CIRE DE MELIDE,S.D. CRUCES,C.F. CIRE DE MELIDE,local,sustitucion,69,2,,,"SANTISO PENAS, MANUEL","LOPEZ REY, LEO",2,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187057,S.D. CRUCES,C.F. CIRE DE MELIDE,S.D. CRUCES,C.F. CIRE DE MELIDE,local,sustitucion,79,2,,,"GRANJA HERMIDA, JESUS ANTONIO","DOMINGUEZ GARCIA, ADRIAN",3,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187057,S.D. CRUCES,C.F. CIRE DE MELIDE,S.D. CRUCES,C.F. CIRE DE MELIDE,local,tarjeta amarilla,83,2,"DOMINGUEZ VAZQUEZ, CRISTIAN",,,,,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187057,S.D. CRUCES,C.F. CIRE DE MELIDE,C.F. CIRE DE MELIDE,S.D. CRUCES,visitante,gol,84,2,"PARRADO ROMERO, CARLOS",normal,,,,1-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187057,S.D. CRUCES,C.F. CIRE DE MELIDE,S.D. CRUCES,C.F. CIRE DE MELIDE,local,sustitucion,90,2,,,"GONZALEZ SANCHEZ, ALEJANDRO","OTERO IGLESIAS, OSCAR",4,1-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187058,S.D. CACHEIRAS,RODEIRO C.F.,RODEIRO C.F.,S.D. CACHEIRAS,visitante,tarjeta amarilla,40,1,"BARCALA FERNANDEZ, RODRIGO",,,,,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187058,S.D. CACHEIRAS,RODEIRO C.F.,RODEIRO C.F.,S.D. CACHEIRAS,visitante,sustitucion,46,2,,,"ROMERO MONTOUTO, PABLO","BARCALA FERNANDEZ, RODRIGO",1,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187058,S.D. CACHEIRAS,RODEIRO C.F.,RODEIRO C.F.,S.D. CACHEIRAS,visitante,gol,66,2,"ROMERO MONTOUTO, PABLO",normal,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187058,S.D. CACHEIRAS,RODEIRO C.F.,RODEIRO C.F.,S.D. CACHEIRAS,visitante,tarjeta amarilla,68,2,"GONZALEZ HERMIDA, DAVID",,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187058,S.D. CACHEIRAS,RODEIRO C.F.,S.D. CACHEIRAS,RODEIRO C.F.,local,sustitucion,71,2,,,"DOSUNA SOUTO, BRAIS","ROMERO DURO, SANDRO",1,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187058,S.D. CACHEIRAS,RODEIRO C.F.,S.D. CACHEIRAS,RODEIRO C.F.,local,sustitucion,71,2,,,"DA CONCEICAO ANTUNES, FELIPE MATHEUS","BAUTISTA SANDOVAL, EMIL DANIEL",2,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187058,S.D. CACHEIRAS,RODEIRO C.F.,RODEIRO C.F.,S.D. CACHEIRAS,visitante,sustitucion,72,2,,,"GARCIA SA, JOSE ANTONIO","CALVO DAFONTE, RAÚL",2,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187058,S.D. CACHEIRAS,RODEIRO C.F.,RODEIRO C.F.,S.D. CACHEIRAS,visitante,sustitucion,79,2,,,"LAMAZARES CASERO, ALBERTO","CUÑARRO FERNÁNDEZ, PABLO",3,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187058,S.D. CACHEIRAS,RODEIRO C.F.,RODEIRO C.F.,S.D. CACHEIRAS,visitante,tarjeta amarilla,86,2,"LAMAZARES CASERO, ALBERTO",,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187058,S.D. CACHEIRAS,RODEIRO C.F.,S.D. CACHEIRAS,RODEIRO C.F.,local,sustitucion,86,2,,,"JIMENEZ BERTUA, FRANCISCO J","SOUTO BUJAN, JULIO",3,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187058,S.D. CACHEIRAS,RODEIRO C.F.,S.D. CACHEIRAS,RODEIRO C.F.,local,gol,87,2,"FARIÑA BRAVO, ADRIAN",normal,,,,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187058,S.D. CACHEIRAS,RODEIRO C.F.,RODEIRO C.F.,S.D. CACHEIRAS,visitante,sustitucion,89,2,,,"CANGADO VILLAMARIN, CARLOS","BERNARDEZ VILAR, ALEJANDRO",4,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187058,S.D. CACHEIRAS,RODEIRO C.F.,S.D. CACHEIRAS,RODEIRO C.F.,local,tarjeta amarilla,90'+6,2,"CEPEDA MENDOZA, ALEJANDRO",,,,,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187058,S.D. CACHEIRAS,RODEIRO C.F.,S.D. CACHEIRAS,RODEIRO C.F.,local,tarjeta amarilla,90'+7,2,"SALGUEIRO POMBO, DAVID",,,,,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187058,S.D. CACHEIRAS,RODEIRO C.F.,S.D. CACHEIRAS,RODEIRO C.F.,local,sustitucion,95,2,,,"CEPEDA MENDOZA, ALEJANDRO","OTERO MATEOS, PABLO",4,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187058,S.D. CACHEIRAS,RODEIRO C.F.,S.D. CACHEIRAS,RODEIRO C.F.,local,tarjeta roja,999,2,"DA CONCEICAO ANTUNES, FELIPE MATHEUS",,,,,1-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187059,C.F. SILLEDA,S.D.C. RECESENDE,C.F. SILLEDA,S.D.C. RECESENDE,local,tarjeta amarilla,16,1,"FERREIRO ESPANTOSO, DIEGO",,,,,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187059,C.F. SILLEDA,S.D.C. RECESENDE,S.D.C. RECESENDE,C.F. SILLEDA,visitante,tarjeta amarilla,24,1,"ALDREY MÍGUEZ, MANUEL",,,,,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187059,C.F. SILLEDA,S.D.C. RECESENDE,C.F. SILLEDA,S.D.C. RECESENDE,local,gol,41,1,"PICANS REY, HUGO",normal,,,,1-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187059,C.F. SILLEDA,S.D.C. RECESENDE,C.F. SILLEDA,S.D.C. RECESENDE,local,sustitucion,46,2,,,"JAR PENIDO, ALVARO","FERREIRO ESPANTOSO, DIEGO",1,1-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187059,C.F. SILLEDA,S.D.C. RECESENDE,C.F. SILLEDA,S.D.C. RECESENDE,local,sustitucion,46,2,,,"ESPANTOSO LAMAS, RICARDO","JAR PENIDO, ALVARO",2,1-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187059,C.F. SILLEDA,S.D.C. RECESENDE,S.D.C. RECESENDE,C.F. SILLEDA,visitante,sustitucion,46,2,,,"MOSQUERA GARRIDO, DIEGO","CALVO CUTRIN, RAUL",1,1-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187059,C.F. SILLEDA,S.D.C. RECESENDE,S.D.C. RECESENDE,C.F. SILLEDA,visitante,sustitucion,46,2,,,"VILAS CONSTANTINO, ADRIAN","JIMÉNEZ ALBARRAN, SERGIO",2,1-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187059,C.F. SILLEDA,S.D.C. RECESENDE,S.D.C. RECESENDE,C.F. SILLEDA,visitante,tarjeta amarilla,58,2,"VILAS CONSTANTINO, BORJA",,,,,1-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187059,C.F. SILLEDA,S.D.C. RECESENDE,C.F. SILLEDA,S.D.C. RECESENDE,local,gol,60,2,"RIVERO MONTOTO, NUNO",normal,,,,2-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187059,C.F. SILLEDA,S.D.C. RECESENDE,S.D.C. RECESENDE,C.F. SILLEDA,visitante,tarjeta amarilla,65,2,"PAMPIN DONO, RUBEN",,,,,2-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187059,C.F. SILLEDA,S.D.C. RECESENDE,C.F. SILLEDA,S.D.C. RECESENDE,local,sustitucion,66,2,,,"FERNÁNDEZ GARCÍA, RUBÉN","CAMBEIRO COSTA, AIRAS",3,2-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187059,C.F. SILLEDA,S.D.C. RECESENDE,S.D.C. RECESENDE,C.F. SILLEDA,visitante,sustitucion,66,2,,,"MARTINS TERRON, WAGNER RONALDO","NOYA GOMEZ, DANIEL",3,2-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187059,C.F. SILLEDA,S.D.C. RECESENDE,S.D.C. RECESENDE,C.F. SILLEDA,visitante,tarjeta roja,73,2,"FERREIRO DIEZ, BREIXO",,,,,2-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187059,C.F. SILLEDA,S.D.C. RECESENDE,C.F. SILLEDA,S.D.C. RECESENDE,local,gol,74,2,"SUAREZ PEON, DIEGO",normal,,,,3-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187059,C.F. SILLEDA,S.D.C. RECESENDE,C.F. SILLEDA,S.D.C. RECESENDE,local,sustitucion,76,2,,,"CURINI RODRÍGUEZ, ROBERTO","PEREZ FERNANDEZ, NUNO",4,3-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187059,C.F. SILLEDA,S.D.C. RECESENDE,S.D.C. RECESENDE,C.F. SILLEDA,visitante,sustitucion,79,2,,,"GARCIA DURAN, RUBEN","ROSENDE MARTINEZ, ALEJANDRO",4,3-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187059,C.F. SILLEDA,S.D.C. RECESENDE,C.F. SILLEDA,S.D.C. RECESENDE,local,gol,80,2,"FERNÁNDEZ GARCÍA, RUBÉN",normal,,,,4-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187059,C.F. SILLEDA,S.D.C. RECESENDE,C.F. SILLEDA,S.D.C. RECESENDE,local,sustitucion,84,2,,,"DERKAOUI BOUH, AYOUB","RIVERO MONTOTO, NUNO",5,4-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187059,C.F. SILLEDA,S.D.C. RECESENDE,C.F. SILLEDA,S.D.C. RECESENDE,local,tarjeta amarilla,87,2,"JAR PENIDO, ALVARO",,,,,4-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187059,C.F. SILLEDA,S.D.C. RECESENDE,S.D.C. RECESENDE,C.F. SILLEDA,visitante,tarjeta amarilla,87,2,"MOIMENTA MOHAMMED, MIGUEL",,,,,4-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187060,LAMELA C.F.,SOCIEDADE DEPORTIVA O PINO,SOCIEDADE DEPORTIVA O PINO,LAMELA C.F.,visitante,sustitucion,31,1,,,"RIAL CHICO, DANIEL","CARRIL CARREIRA, RAFAEL",1,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187060,LAMELA C.F.,SOCIEDADE DEPORTIVA O PINO,LAMELA C.F.,SOCIEDADE DEPORTIVA O PINO,local,tarjeta amarilla,55,2,"DOVAL GARCIA, ION",,,,,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187060,LAMELA C.F.,SOCIEDADE DEPORTIVA O PINO,LAMELA C.F.,SOCIEDADE DEPORTIVA O PINO,local,sustitucion,56,2,,,"GARCIA CARRERA, MANUEL","ABONJO BOUZAS, ALEJANDRO",1,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187060,LAMELA C.F.,SOCIEDADE DEPORTIVA O PINO,LAMELA C.F.,SOCIEDADE DEPORTIVA O PINO,local,sustitucion,56,2,,,"CANABAL DE LA FUENTE, CRISTIAN","ESPIÑO CUIÑA, LOIS",2,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187060,LAMELA C.F.,SOCIEDADE DEPORTIVA O PINO,LAMELA C.F.,SOCIEDADE DEPORTIVA O PINO,local,gol,59,2,"VARELA VAZQUEZ, DAVID",normal,,,,1-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187060,LAMELA C.F.,SOCIEDADE DEPORTIVA O PINO,LAMELA C.F.,SOCIEDADE DEPORTIVA O PINO,local,gol,66,2,"GARCIA CARRERA, MANUEL",normal,,,,2-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187060,LAMELA C.F.,SOCIEDADE DEPORTIVA O PINO,SOCIEDADE DEPORTIVA O PINO,LAMELA C.F.,visitante,sustitucion,70,2,,,"VARELA SOUTO, OSCAR","VILLAR VILLAR, IVAN",2,2-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187060,LAMELA C.F.,SOCIEDADE DEPORTIVA O PINO,SOCIEDADE DEPORTIVA O PINO,LAMELA C.F.,visitante,sustitucion,70,2,,,"MALLO DUBRA, ALEJANDRO","PAZO DURO, JAVIER",3,2-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187060,LAMELA C.F.,SOCIEDADE DEPORTIVA O PINO,SOCIEDADE DEPORTIVA O PINO,LAMELA C.F.,visitante,sustitucion,70,2,,,"PORTOS VILLAR, BORJA","FUENTES PARRA, DANIEL",4,2-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187060,LAMELA C.F.,SOCIEDADE DEPORTIVA O PINO,LAMELA C.F.,SOCIEDADE DEPORTIVA O PINO,local,sustitucion,72,2,,,"LÓPEZ PÉREZ, ALBERTO","VILLAMAYOR RIVADULLA, PEDRO",3,2-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187060,LAMELA C.F.,SOCIEDADE DEPORTIVA O PINO,LAMELA C.F.,SOCIEDADE DEPORTIVA O PINO,local,sustitucion,77,2,,,"GOMEZ SANTISO, ALEJANDRO","CASTRO DOMINGUEZ, FRANCISCO",4,2-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187060,LAMELA C.F.,SOCIEDADE DEPORTIVA O PINO,LAMELA C.F.,SOCIEDADE DEPORTIVA O PINO,local,sustitucion,77,2,,,"GARCIA REY, ALEJANDRO","RIVEIRA MURCIA, HUGO",5,2-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187060,LAMELA C.F.,SOCIEDADE DEPORTIVA O PINO,LAMELA C.F.,SOCIEDADE DEPORTIVA O PINO,local,tarjeta amarilla,85,2,"CANABAL DE LA FUENTE, CRISTIAN",,,,,2-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187060,LAMELA C.F.,SOCIEDADE DEPORTIVA O PINO,LAMELA C.F.,SOCIEDADE DEPORTIVA O PINO,local,tarjeta amarilla,88,2,"CANABAL DE LA FUENTE, CRISTIAN",,,,,2-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187060,LAMELA C.F.,SOCIEDADE DEPORTIVA O PINO,SOCIEDADE DEPORTIVA O PINO,LAMELA C.F.,visitante,tarjeta amarilla,90'+2,2,"CENDON GONZALEZ, JOSE",,,,,2-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187061,A.C.U.D. CAMPORRAPADO,C.D. SPORT TEAM ESTRADA,A.C.U.D. CAMPORRAPADO,C.D. SPORT TEAM ESTRADA,local,sustitucion,50,2,,,"VEIGA ROSENDE, IAGO","SANMARTIN LAREO, MANUEL ANGEL",1,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187061,A.C.U.D. CAMPORRAPADO,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,A.C.U.D. CAMPORRAPADO,visitante,sustitucion,50,2,,,"CHEDAS DURAN, ALFONSO","GOMEZ LOPEZ, EZEQUIEL",1,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187061,A.C.U.D. CAMPORRAPADO,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,A.C.U.D. CAMPORRAPADO,visitante,sustitucion,50,2,,,"ULLA COSTA, RICARDO","GOMEZ CORA, ADRIAN",2,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187061,A.C.U.D. CAMPORRAPADO,C.D. SPORT TEAM ESTRADA,A.C.U.D. CAMPORRAPADO,C.D. SPORT TEAM ESTRADA,local,sustitucion,62,2,,,"PEREIRAS PEREIRO, RAFAEL","MILLAN OCAMPO, JOSE ANTONIO",2,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187061,A.C.U.D. CAMPORRAPADO,C.D. SPORT TEAM ESTRADA,A.C.U.D. CAMPORRAPADO,C.D. SPORT TEAM ESTRADA,local,sustitucion,62,2,,,"PAJARO BARRAN, DANIEL","VIEITES BOUZON, MARTIN",3,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187061,A.C.U.D. CAMPORRAPADO,C.D. SPORT TEAM ESTRADA,A.C.U.D. CAMPORRAPADO,C.D. SPORT TEAM ESTRADA,local,tarjeta amarilla,64,2,"DE LA FUENTE SUAREZ, RUBEN",,,,,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187061,A.C.U.D. CAMPORRAPADO,C.D. SPORT TEAM ESTRADA,A.C.U.D. CAMPORRAPADO,C.D. SPORT TEAM ESTRADA,local,tarjeta amarilla,66,2,"PARADA CASTIÑEIRAS, OSCAR",,,,,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187061,A.C.U.D. CAMPORRAPADO,C.D. SPORT TEAM ESTRADA,A.C.U.D. CAMPORRAPADO,C.D. SPORT TEAM ESTRADA,local,tarjeta amarilla,75,2,"PAJARO BARRAN, DANIEL",,,,,0-0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187061,A.C.U.D. CAMPORRAPADO,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,A.C.U.D. CAMPORRAPADO,visitante,gol,76,2,"FUENTES CORREA, MANUEL",normal,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187061,A.C.U.D. CAMPORRAPADO,C.D. SPORT TEAM ESTRADA,A.C.U.D. CAMPORRAPADO,C.D. SPORT TEAM ESTRADA,local,sustitucion,76,2,,,"RAMOS REY, NOEL","GARCIA CASAL, IVAN",4,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187061,A.C.U.D. CAMPORRAPADO,C.D. SPORT TEAM ESTRADA,A.C.U.D. CAMPORRAPADO,C.D. SPORT TEAM ESTRADA,local,tarjeta amarilla,77,2,"RAMOS REY, NOEL",,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187061,A.C.U.D. CAMPORRAPADO,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,A.C.U.D. CAMPORRAPADO,visitante,tarjeta amarilla,77,2,"MUÑIZ SANMARTIN, EDUARDO",,,,,0-1
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187061,A.C.U.D. CAMPORRAPADO,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,A.C.U.D. CAMPORRAPADO,visitante,gol,81,2,"CHEDAS DURAN, ALFONSO",normal,,,,0-2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,15,1187061,A.C.U.D. CAMPORRAPADO,C.D. SPORT TEAM ESTRADA,C.D. SPORT TEAM ESTRADA,A.C.U.D. CAMPORRAPADO,visitante,sustitucion,82,2,,,"TOUCEDA GOLDAR, MIGUEL","CERVIÑO CARRACEDO, ANDRES",3,0-2
