cod_primaria,categoria,cod_competicion,competicion,cod_grupo,grupo
1000120,INFANTIL FUTBOL SALA,20137441,INFANTIL - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24100679,OURENSE | COPA DEPUTACION
1000120,INFANTIL FUTBOL SALA,20137441,INFANTIL - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24096868,VIGO | COPA FEDERACIÓN
1000120,INFANTIL FUTBOL SALA,20137441,INFANTIL - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24096876,VIGO | COPA DELEGACIÓN
1000120,INFANTIL FUTBOL SALA,22781118,INFANTIL - FASE DE ASCENSO PRIMERA FUTGAL F.S. > ELIMINATORIAS,24075030,VIGO | FASE ASCENSO
1000120,ALEVÍN FEMENINO FÚTBOL SALA,22689742,ALEVIN FEMENINO - PREFERENTE FUTGAL F.S.,22690038,GRUPO 1
1000120,ALEVÍN FEMENINO FÚTBOL SALA,22689742,ALEVIN FEMENINO - PREFERENTE FUTGAL F.S.,22690164,GRUPO 2 | NO OFICIAL
1000120,ALEVÍN FEMENINO FÚTBOL SALA,22689742,ALEVIN FEMENINO - PREFERENTE FUTGAL F.S.,23943156,COPA | GRUPO NORTE 1
1000120,ALEVÍN FEMENINO FÚTBOL SALA,22689742,ALEVIN FEMENINO - PREFERENTE FUTGAL F.S.,23943157,COPA | GRUPO NORTE 2
1000120,ALEVÍN FEMENINO FÚTBOL SALA,22689742,ALEVIN FEMENINO - PREFERENTE FUTGAL F.S.,23943162,COPA | GRUPO NORTE 3
1000120,ALEVÍN FEMENINO FÚTBOL SALA,22689742,ALEVIN FEMENINO - PREFERENTE FUTGAL F.S.,23943163,COPA | GRUPO SUR 1
1000120,ALEVÍN FEMENINO FÚTBOL SALA,22689742,ALEVIN FEMENINO - PREFERENTE FUTGAL F.S.,23943166,COPA | GRUPO SUR 2
1000120,ALEVÍN FEMENINO FÚTBOL SALA,24033626,PREFERENTE FUTGAL ALEVIN FEMENINA F.S. | ELIMINATORIA,24088728,COPA
1000120,ALEVÍN FEMENINO FÚTBOL SALA,24033626,PREFERENTE FUTGAL ALEVIN FEMENINA F.S. | ELIMINATORIA,24055855,LIGA | FASE FINAL
1000120,ALEVIN FUTBOL SALA,20137662,ALEVIN - PREFERENTE FUTGAL F.S.,22178582,GRUPO 1
1000120,ALEVIN FUTBOL SALA,20137662,ALEVIN - PREFERENTE FUTGAL F.S.,22178634,GRUPO 2
1000120,ALEVIN FUTBOL SALA,20137663,ALEVIN - PREFERENTE FUTGAL F.S. > ELIMINATORIAS,24082129,LIGA | ELIMINATORIAS
1000120,ALEVIN FUTBOL SALA,20137663,ALEVIN - PREFERENTE FUTGAL F.S. > ELIMINATORIAS,22188236,COPA GALICIA
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23891074,FERROL | 2ºFASE - GºA | LIGA | ROBERTO AMADO
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23891075,FERROL | 2ºFASE - GºB | LIGA | ROBERTO AMADO
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23891076,FERROL | 2ºFASE - GºC | LIGA | ROBERTO AMADO
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23561684,FERROL | Gº2 | LIGA | ROBERTO AMADO
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23561624,FERROL | Gº1 | LIGA | ROBERTO AMADO
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23684703,SANTIAGO | LIGA > FASE PREVIA
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23991879,SANTIAGO | LIGA REGULAR > 1ª DIVISION GRUPO 1
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23991900,SANTIAGO | LIGA REGULAR > 1ª DIVISION GRUPO 2
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23991902,SANTIAGO | LIGA REGULAR > 2ª DIVISION GRUPO 1
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23991923,SANTIAGO | LIGA REGULAR > 2ª DIVISION GRUPO 2
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23256513,A CORUÑA | LIGA
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23256514,A CORUÑA | COPA > SUBGRUPO A
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23257099,A CORUÑA | COPA > SUBGRUPO B
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23257101,A CORUÑA | COPA > SUBGRUPO C
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23257102,A CORUÑA | COPA > SUBGRUPO D
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23688335,LUGO | LIGA > FASE PREVIA | GRUPO A
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23688356,LUGO | LIGA > FASE PREVIA | GRUPO B
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23975222,LUGO | FASE FINAL LIGA
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23975223,LUGO | FASE COPA
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23270816,OURENSE | LIGA > 1ª FASE GRUPO 1º
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23270963,OURENSE | LIGA > 1ª FASE GRUPO 2º
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23908867,OURENSE | LIGA > 2ª FASE > GRUPO A1
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23908868,OURENSE | LIGA > 2ª FASE > GRUPO A2
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23908869,OURENSE | LIGA > 2ª FASE > GRUPO A3
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23849336,VIGO | LIGA REGULAR > GRUPO 1ª DIVISIÓN
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23849338,VIGO | LIGA REGULAR > GRUPO 2ª DIVISIÓN
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23849375,VIGO | LIGA REGULAR > GRUPO 3ª DIVISIÓN
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23849376,VIGO | LIGA REGULAR > GRUPO 4ª DIVISIÓN
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,24029792,VIGO | COPA FEDERACIÓN > GRUPO A
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,24029793,VIGO | COPA FEDERACIÓN > GRUPO B
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,24029794,VIGO | COPA FEDERACIÓN > GRUPO C
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,24029795,VIGO | COPA FEDERACIÓN > GRUPO D
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,24029787,VIGO | COPA DELEGACIÓN > GRUPO A
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,24029788,VIGO | COPA DELEGACIÓN > GRUPO B
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,24029789,VIGO | COPA DELEGACIÓN > GRUPO C
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,24029790,VIGO | COPA DELEGACIÓN > GRUPO D
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23466112,VIGO | FASE PREVIA GRUPO 1
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23466237,VIGO | FASE PREVIA GRUPO 2
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23466349,VIGO | FASE PREVIA GRUPO 3
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23466482,VIGO | FASE PREVIA GRUPO 4
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23466587,VIGO | FASE PREVIA GRUPO 5
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,23565846,PONTEVEDRA | LIGA
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,24016660,PONTEVEDRA | COPA > GRUPO A
1000120,ALEVIN FUTBOL SALA,20005944,ALEVIN - PRIMERA FUTGAL F.S.,24016662,PONTEVEDRA | COPA > GRUPO B
1000120,ALEVIN FUTBOL SALA,20137440,ALEVIN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24085931,FERROL | COPA < ROBERTO AMADO
1000120,ALEVIN FUTBOL SALA,20137440,ALEVIN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24089589,SANTIAGO | COPA
1000120,ALEVIN FUTBOL SALA,20137440,ALEVIN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24072848,SANTIAGO | FASE FINAL | 1ª DIVISIÓN
1000120,ALEVIN FUTBOL SALA,20137440,ALEVIN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24072873,SANTIAGO | FASE FINAL | 2ª DIVISIÓN
1000120,ALEVIN FUTBOL SALA,20137440,ALEVIN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,23288297,A CORUÑA | COPA > ELIMINATORIAS
1000120,ALEVIN FUTBOL SALA,20137440,ALEVIN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24101190,LUGO | COPA
1000120,ALEVIN FUTBOL SALA,20137440,ALEVIN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24100737,OURENSE | COPA DEPUTACION
1000120,ALEVIN FUTBOL SALA,20137440,ALEVIN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24096884,VIGO | COPA FEDERACIÓN
1000120,ALEVIN FUTBOL SALA,20137440,ALEVIN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24096892,VIGO | COPA DELEGACIÓN
1000120,ALEVIN FUTBOL SALA,20137440,ALEVIN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24097257,PONTEVEDRA | COPA > ELIMINATORIAS
1000120,ALEVIN FUTBOL SALA,22781130,ALEVIN - FASE DE ASCENSO PRIMERA FUTGAL F.S. > ELIMINATORIAS,24075039,VIGO | FASE ASCENSO
1000120,BENJAMIN FEMENINO FÚTBOL SALA,22690887,BENXAMIN FEMENINO - PREFERENTE FUTGAL F.S.,22691109,GRUPO UNICO | NO OFICIAL
1000120,BENJAMIN FEMENINO FÚTBOL SALA,24095791,PREFERENTE FUTGAL BENJAMIN FEMENINA F.S. > ELIMINATORIAS,24095792,LIGA | FASE FINAL
1000120,BENJAMÍN FÚTBOL SALA,20137664,BENJAMÍN - CAMPEONATO GALLEGO F.S.,24088095,FASE FINAL
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23891077,FERROL | 2ºFASE - GºA | LIGA | ROBERTO AMADO
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23891078,FERROL | 2ºFASE - GºB | LIGA | ROBERTO AMADO
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23561716,FERROL | Gº1 | LIGA | ROBERTO AMADO
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23561756,FERROL | Gº2 | LIGA | ROBERTO AMADO
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,24097227,GRUPO D/ CONVIVENCIA BENXAMÍN FERROL
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,24097226,GRUPO C/ CONVIVENCIA BENXAMÍN FERROL
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,24097225,GRUPO B/ CONVIVENCIA BENXAMÍN FERROL
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,24097224,GRUPO A/ CONVIVENCIA BENXAMÍN FERROL
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23686920,SANTIAGO | LIGA > FASE PREVIA > GRUPO 1
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23686922,SANTIAGO | LIGA > FASE PREVIA > GRUPO 2
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,24004237,SANTIAGO | LIGA REGULAR > 1ª DIVISION GRUPO 1
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,24004254,SANTIAGO | LIGA REGULAR > 1ª DIVISION GRUPO 2
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,24004255,SANTIAGO | LIGA REGULAR > 2ª DIVISION GRUPO 1
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,24004256,SANTIAGO | LIGA REGULAR > 2ª DIVISION GRUPO 2
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23278500,A CORUÑA | LIGA > SUBGRUPO 1
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23278758,A CORUÑA | LIGA > SUBGRUPO 2
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23279020,A CORUÑA | COPA > SUBGRUPO A
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23279059,A CORUÑA | COPA > SUBGRUPO B
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23689412,LUGO | LIGA > FASE PREVIA | GRUPO A
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23689472,LUGO | LIGA > FASE PREVIA | GRUPO B
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23689537,LUGO | LIGA > FASE PREVIA | GRUPO C
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23947705,LUGO | FASE FINAL LIGA
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23947932,LUGO | 2ª FASE | GRUPO 1
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23947949,LUGO | 2ª FASE | GRUPO 2
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,24073149,LUGO | FASE PREVIA COPA | GRUPO A
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,24073198,LUGO | FASE PREVIA COPA | GRUPO B
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23359857,OURENSE | LIGA > 1ª FASE GRUPO 1º
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23359970,OURENSE | LIGA > 1ª FASE GRUPO 2º
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23360109,OURENSE | LIGA > 1ª FASE GRUPO 3º
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23873271,OURENSE | LIGA > 2ª FASE GRUPO A1
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23873272,OURENSE | LIGA > 2ª FASE > GRUPO A2
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23873341,OURENSE | LIGA > 2ª FASE > GRUPO A3
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23873399,OURENSE | LIGA > 2ª FASE > GRUPO A4
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23849445,VIGO | LIGA REGULAR > GRUPO 1ª DIVISIÓN
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23849446,VIGO | LIGA REGULAR > GRUPO 2ª DIVISIÓN
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23849450,VIGO | LIGA REGULAR > GRUPO 3ª DIVISIÓN
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23849453,VIGO | LIGA REGULAR > GRUPO 4ª DIVISIÓN
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23849454,VIGO | LIGA REGULAR > GRUPO 5ª DIVISIÓN
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23849455,VIGO | LIGA REGULAR > GRUPO 6ª DIVISIÓN
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,24029837,VIGO | COPA FEDERACIÓN > GRUPO A
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,24029855,VIGO | COPA FEDERACIÓN > GRUPO B
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,24029856,VIGO | COPA FEDERACIÓN > GRUPO C
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,24029857,VIGO | COPA FEDERACIÓN > GRUPO D
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,24029797,VIGO | COPA DELEGACIÓN > GRUPO A
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,24029799,VIGO | COPA DELEGACIÓN > GRUPO B
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,24029801,VIGO | COPA DELEGACIÓN > GRUPO D
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,24029800,VIGO | COPA DELEGACIÓN > GRUPO C
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,24029802,VIGO | COPA DELEGACIÓN > GRUPO E
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,24029803,VIGO | COPA DELEGACIÓN > GRUPO F
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,24029806,VIGO | COPA DELEGACIÓN > GRUPO G
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,24029808,VIGO | COPA DELEGACIÓN > GRUPO H
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23466746,VIGO | FASE PREVIA GRUPO 1
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23466916,VIGO | FASE PREVIA GRUPO 2
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23466986,VIGO | FASE PREVIA GRUPO 3
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23467193,VIGO | FASE PREVIA GRUPO 4
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23467515,VIGO | FASE PREVIA GRUPO 5
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23467623,VIGO | FASE PREVIA GRUPO 6
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23565502,PONTEVEDRA | FASE PREVIA GRUPO 1
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23565503,PONTEVEDRA | FASE PREVIA GRUPO 2
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23849064,PONTEVEDRA | LIGA GRUPO 1
1000120,BENJAMÍN FÚTBOL SALA,20005945,BENJAMÍN - PRIMERA FUTGAL F.S.,23849065,PONTEVEDRA | LIGA GRUPO 2
1000120,BENJAMÍN FÚTBOL SALA,20137439,BENJAMÍN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24080933,SANTIAGO | FINAL LIGA REGULAR
1000120,BENJAMÍN FÚTBOL SALA,20137439,BENJAMÍN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24083605,SANTIAGO | FINAL LIGA 2º DIVISION
1000120,BENJAMÍN FÚTBOL SALA,20137439,BENJAMÍN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24089624,SANTIAGO | COPA
1000120,BENJAMÍN FÚTBOL SALA,20137439,BENJAMÍN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,23288432,A CORUÑA | COPA > ELIMINATORIAS
1000120,BENJAMÍN FÚTBOL SALA,20137439,BENJAMÍN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,23992867,A CORUÑA | LIGA > FINAL
1000120,BENJAMÍN FÚTBOL SALA,20137439,BENJAMÍN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24101147,LUGO | FASE FINAL COPA
1000120,BENJAMÍN FÚTBOL SALA,20137439,BENJAMÍN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24088230,OURENSE | COPA DEPUTACION
1000120,BENJAMÍN FÚTBOL SALA,20137439,BENJAMÍN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24096900,VIGO | COPA FEDERACIÓN
1000120,BENJAMÍN FÚTBOL SALA,20137439,BENJAMÍN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24096908,VIGO | COPA DELEGACIÓN
1000120,BENJAMÍN FÚTBOL SALA,20137439,BENJAMÍN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24016682,PONTEVEDRA | COPA
1000120,PREBENJAMÍN FÚTBOL SALA,20137665,PREBENJAMIN - CAMPEONATO GALLEGO F.S.,24088065,FASE FINAL
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23891112,FERROL | 2ºFASE - GºA | LIGA | ROBERTO AMADO
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23891113,FERROL | 2ºFASE - GºB | LIGA | ROBERTO AMADO
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23891114,FERROL | 2ºFASE - GºC | LIGA | ROBERTO AMADO
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23561918,FERROL | Gº2 | LIGA | ROBERTO AMADO
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23561779,FERROL | Gº1 | LIGA | ROBERTO AMADO
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,24097188,GRUPO D | CONVIVENCIA PREBENXAMIN FERROL
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,24097187,GRUPO C | CONVIVENCIA PREBENXAMIN FERROL
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,24097186,GRUPO B | CONVIVENCIA PREBENXAMIN FERROL
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,24097185,GRUPO A | CONVIVENCIA PREBENXAMIN FERROL
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23686654,SANTIAGO | LIGA > FASE PREVIA
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,24083629,SANTIAGO | COPA GRUPO A
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,24083630,SANTIAGO | COPA GRUPO B
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23256573,A CORUÑA | LIGA
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23256578,A CORUÑA | COPA > SUBGRUPO A
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23257366,A CORUÑA | COPA > SUBGRUPO B
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23257367,A CORUÑA | COPA > SUBGRUPO C
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23257368,A CORUÑA | COPA > SUBGRUPO D
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23287936,A CORUÑA | COPA > SUBGRUPO E
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23287953,A CORUÑA | COPA > SUBGRUPO F
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23690029,LUGO | LIGA > FASE PREVIA | GRUPO A
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23690030,LUGO | LIGA > FASE PREVIA | GRUPO B
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23690031,LUGO | LIGA > FASE PREVIA | GRUPO C
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23723611,LUGO | LIGA | A MARIÑA F. INDECUM | GRUPO D
